county_fips,DEMOCRAT,REPUBLICAN,TOTAL,dem_percent,rep_percent,dem_lead,dem_percentage_pts_lead
19143,300.5,1347.5,3328,9.029447115384615,40.48978365384615,-1047.0,-31.46033653846154
19145,1043.0,2664.0,7528,13.854941551540914,35.38788522848034,-1621.0,-21.53294367693943
19147,759.5,1689.0,4958,15.318676885841064,34.066155707946756,-929.5,-18.74747882210569
19149,1747.0,5257.5,14188,12.313222441499859,37.05596278545249,-3510.5,-24.742740343952633
19151,466.5,1416.0,3823,12.202458801987968,37.03897462725608,-949.5,-24.836515825268116
19153,73125.0,53782.0,258755,28.260323472010203,20.784912368843113,19343.0,7.47541110316709
19155,9287.5,13176.0,45744,20.303209164043373,28.803777544596013,-3888.5,-8.50056838055264
19157,2153.0,2836.5,10140,21.232741617357004,27.973372781065088,-683.5,-6.740631163708084
19159,354.5,987.0,2714,13.061901252763448,36.36698599852616,-632.5,-23.305084745762713
19161,694.5,2034.5,5535,12.547425474254743,36.757000903342366,-1340.0,-24.20957542908762
19163,23463.0,21979.0,92599,25.338286590567932,23.735677491117613,1484.0,1.6026090994503193
19165,979.5,2355.5,6795,14.415011037527593,34.66519499632082,-1376.0,-20.25018395879323
19167,1509.5,7887.5,19051,7.923468584326282,41.402026140360086,-6378.0,-33.478557556033806
19169,14587.5,10270.5,51038,28.581645048787177,20.12324150632862,4317.0,8.458403542458559
19171,1788.5,2662.5,9048,19.76679929266136,29.426392572944298,-874.0,-9.659593280282937
19173,373.0,1235.0,3249,11.480455524776854,38.01169590643275,-862.0,-26.531240381655895
19175,1030.5,2012.0,6185,16.661277283751012,32.53031527890057,-981.5,-15.869037995149554
19177,437.5,1435.0,3791,11.54049063571617,37.852809285149036,-997.5,-26.312318649432868
19179,2910.5,4768.0,15633,18.617667754109895,30.499584212883004,-1857.5,-11.881916458773109
19181,6287.0,8934.0,31039,20.25516285962821,28.783143786848804,-2647.0,-8.527980927220593
19183,2280.5,3495.5,11765,19.383765405864853,29.71100722481938,-1215.0,-10.327241818954526
19185,363.5,1172.0,3109,11.691862335156,37.69700868446446,-808.5,-26.005146349308458
19187,3306.5,5485.0,17822,18.552912131073953,30.77656828638761,-2178.5,-12.223656155313659
19189,1067.5,1863.0,5970,17.88107202680067,31.20603015075377,-795.5,-13.324958123953099
19191,2808.5,3131.5,12064,23.280006631299734,25.957393899204245,-323.0,-2.6773872679045105
19193,9352.0,12963.0,45362,20.61637493937657,28.57678232882148,-3611.0,-7.96040738944491
19195,798.0,1371.0,4418,18.062471706654595,31.032141240380263,-573.0,-12.969669533725668
19197,998.0,2074.0,6254,15.957787016309561,33.16277582347298,-1076.0,-17.204988807163417
20001,1570.0,4218.0,5892,26.646300067888664,71.58859470468431,-2648.0,-44.94229463679565
20003,782.0,2929.0,3792,20.622362869198312,77.2415611814346,-2147.0,-56.61919831223629
20005,2359.0,4906.0,7440,31.706989247311828,65.94086021505376,-2547.0,-34.233870967741936
20007,291.0,2014.0,2342,12.42527754056362,85.99487617421008,-1723.0,-73.56959863364645
20009,2340.0,8608.0,11130,21.024258760107816,77.34052111410602,-6268.0,-56.31626235399821
20011,1541.0,5023.0,6676,23.082684242061113,75.23966446974237,-3482.0,-52.15698022768125
20013,1104.0,3262.0,4471,24.692462536345335,72.95906955938268,-2158.0,-48.26660702303735
20015,9181.0,22634.0,32520,28.231857318573187,69.60024600246003,-13453.0,-41.368388683886835
20017,345.0,1123.0,1491,23.138832997987926,75.31857813547954,-778.0,-52.179745137491615
20019,212.0,1402.0,1639,12.934716290420988,85.53996339231239,-1190.0,-72.6052471018914
20021,2194.0,6766.0,9128,24.035933391761613,74.12357581069237,-4572.0,-50.087642418930756
20023,224.0,1183.0,1429,15.675297410776768,82.7851644506648,-959.0,-67.10986703988803
20025,143.0,904.0,1067,13.402061855670103,84.72352389878164,-761.0,-71.32146204311154
20027,894.0,3177.0,4182,21.37733142037303,75.96843615494979,-2283.0,-54.59110473457676
20029,920.0,3242.0,4263,21.581046211588085,76.04973023692236,-2322.0,-54.46868402533427
20031,964.0,3489.0,4565,21.117196056955095,76.42935377875136,-2525.0,-55.31215772179627
20033,126.0,762.0,916,13.755458515283843,83.1877729257642,-636.0,-69.43231441048034
20035,4273.0,9656.0,14231,30.025999578385214,67.85187267233505,-5383.0,-37.82587309394984
20037,6179.0,10045.0,16645,37.122258936617605,60.348452988885555,-3866.0,-23.22619405226795
20039,218.0,1260.0,1498,14.552736982643525,84.11214953271028,-1042.0,-69.55941255006675
20041,2060.0,7126.0,9349,22.03444218633009,76.22205583484865,-5066.0,-54.18761364851856
20043,686.0,2976.0,3709,18.49555136155298,80.23726071717444,-2290.0,-61.74170935562145
20045,40785.0,17286.0,59495,68.55197915791243,29.054542398520883,23499.0,39.49743675939155
20047,271.0,1141.0,1431,18.93780573025856,79.73445143256464,-870.0,-60.79664570230608
20049,195.0,1140.0,1361,14.327700220426157,83.76193975018369,-945.0,-69.43423952975753
20051,3737.0,9758.0,13800,27.079710144927535,70.71014492753623,-6021.0,-43.6304347826087
20053,648.0,2148.0,2853,22.71293375394322,75.28916929547844,-1500.0,-52.576235541535226
20055,4325.0,7236.0,11800,36.652542372881356,61.32203389830509,-2911.0,-24.66949152542373
20057,2947.0,5803.0,8915,33.056646102075156,65.09254066180594,-2856.0,-32.035894559730785
20059,3690.0,8479.0,12477,29.574416927145947,67.95704095535785,-4789.0,-38.38262402821191
20061,3983.0,5323.0,9603,41.47662188899302,55.430594605852335,-1340.0,-13.953972716859312
20063,166.0,1291.0,1471,11.284840244731475,87.76342624065262,-1125.0,-76.47858599592115
20065,228.0,1080.0,1337,17.053103964098728,80.77786088257292,-852.0,-63.7247569184742
20067,518.0,1936.0,2501,20.71171531387445,77.40903638544582,-1418.0,-56.697321071571366
20069,341.0,1911.0,2288,14.903846153846153,83.52272727272727,-1570.0,-68.61888111888112
20071,78.0,549.0,641,12.168486739469579,85.64742589703589,-471.0,-73.47893915756632
20073,569.0,2444.0,3077,18.492037699057523,79.42801429964251,-1875.0,-60.93597660058499
20075,141.0,698.0,859,16.41443538998836,81.25727590221187,-557.0,-64.84284051222352
20077,461.0,2168.0,2678,17.214339058999254,80.95593726661687,-1707.0,-63.74159820761761
20079,6747.0,10182.0,17309,38.979721532150904,58.8248887861806,-3435.0,-19.845167254029697
20081,268.0,1122.0,1410,19.00709219858156,79.57446808510639,-854.0,-60.56737588652483
20083,154.0,875.0,1045,14.736842105263158,83.73205741626795,-721.0,-68.99521531100478
20085,1881.0,4517.0,6584,28.56925880923451,68.60571081409478,-2636.0,-40.036452004860266
20087,3194.0,6334.0,9782,32.65180944592108,64.75158454303823,-3140.0,-32.09977509711715
20089,212.0,1387.0,1628,13.022113022113022,85.1965601965602,-1175.0,-72.17444717444718
20091,184259.0,155631.0,347214,53.06784864665595,44.822789403653076,28628.0,8.245059243002878
20093,267.0,1164.0,1455,18.350515463917525,80.0,-897.0,-61.649484536082475
20095,752.0,3130.0,3949,19.042795644466953,79.26057229678399,-2378.0,-60.21777665231704
20097,156.0,980.0,1165,13.390557939914164,84.12017167381974,-824.0,-70.72961373390558
20099,2655.0,5735.0,8563,31.005488730585075,66.97419128809996,-3080.0,-35.96870255751489
20101,115.0,762.0,895,12.849162011173185,85.13966480446928,-647.0,-72.2905027932961
20103,13886.0,21610.0,36490,38.05426144149082,59.22170457659633,-7724.0,-21.167443135105508
20105,266.0,1283.0,1579,16.846105129829006,81.25395820139329,-1017.0,-64.40785307156429
20107,896.0,4048.0,5046,17.756638921918352,80.22195798652398,-3152.0,-62.46531906460562
20109,186.0,1249.0,1458,12.757201646090534,85.66529492455419,-1063.0,-72.90809327846365
20111,6055.0,7550.0,13988,43.28710323134115,53.974835573348585,-1495.0,-10.687732342007436
20113,4134.0,9964.0,14438,28.632774622523897,69.01232857736528,-5830.0,-40.379553954841384
20115,1516.0,4465.0,6111,24.807723776795942,73.06496481754213,-2949.0,-48.257241040746194
20117,1259.0,3729.0,5114,24.61869378177552,72.91748142354321,-2470.0,-48.29878764176769
20119,263.0,1523.0,1825,14.41095890410959,83.45205479452055,-1260.0,-69.04109589041096
20121,5247.0,12308.0,17937,29.252383341695936,68.61794056977197,-7061.0,-39.36555722807604
20123,558.0,2504.0,3101,17.99419542083199,80.74814575943245,-1946.0,-62.75395033860046
20125,3228.0,9931.0,13426,24.042901832265752,73.96841948458216,-6703.0,-49.9255176523164
20127,729.0,2124.0,2899,25.14660227664712,73.26664367023112,-1395.0,-48.120041393584
20129,150.0,1034.0,1198,12.520868113522537,86.31051752921536,-884.0,-73.78964941569282
20131,927.0,4664.0,5684,16.308937368050668,82.054890921886,-3737.0,-65.74595355383534
20133,1796.0,4970.0,6877,26.116038970481316,72.26988512432747,-3174.0,-46.15384615384616
20135,149.0,1339.0,1513,9.847984137475216,88.49966953073364,-1190.0,-78.65168539325842
20137,364.0,2007.0,2415,15.072463768115941,83.1055900621118,-1643.0,-68.03312629399586
20139,2136.0,5705.0,8035,26.58369632856254,71.00186683260735,-3569.0,-44.41817050404481
20141,281.0,1629.0,1945,14.447300771208226,83.75321336760925,-1348.0,-69.30591259640101
20143,506.0,2610.0,3191,15.85709808837355,81.79254152303353,-2104.0,-65.93544343465999
20145,643.0,2045.0,2739,23.47572106608251,74.662285505659,-1402.0,-51.186564439576486
20147,318.0,2418.0,2781,11.434735706580367,86.94714131607336,-2100.0,-75.51240560949299
20149,3313.0,9452.0,13083,25.322938164029658,72.24642666055186,-6139.0,-46.923488496522204
20151,933.0,3108.0,4137,22.552574329224075,75.1269035532995,-2175.0,-52.57432922407543
20153,214.0,1261.0,1504,14.22872340425532,83.84308510638297,-1047.0,-69.61436170212765
20155,8886.0,18443.0,27941,31.802727175119,66.00694320174654,-9557.0,-34.204216026627535
20157,424.0,2182.0,2657,15.957847196085812,82.12269476853594,-1758.0,-66.16484757245013
20159,965.0,3262.0,4319,22.34313498495022,75.52674230145867,-2297.0,-53.18360731650845
20161,12765.0,11610.0,25171,50.713122243852055,46.12450836279846,1155.0,4.588613881053597
20163,339.0,2325.0,2699,12.560207484253427,86.1430159318266,-1986.0,-73.58280844757317
20165,295.0,1350.0,1677,17.590936195587357,80.50089445438283,-1055.0,-62.90995825879547
20167,600.0,2790.0,3467,17.306028266512836,80.47303143928468,-2190.0,-63.16700317277184
20169,8214.0,15722.0,24531,33.484162895927604,64.09033467856997,-7508.0,-30.60617178264237
20171,299.0,2014.0,2354,12.7017841971113,85.55649957519117,-1715.0,-72.85471537807987
20173,95870.0,122416.0,223688,42.85880333321412,54.726225814527375,-26546.0,-11.867422481313255
20175,1833.0,3372.0,5294,34.62410275783906,63.694748772194934,-1539.0,-29.070646014355873
20177,43015.0,40443.0,85657,50.2177288487806,47.2150553953559,2572.0,3.0026734534247055
20179,147.0,1282.0,1445,10.173010380622838,88.719723183391,-1135.0,-78.54671280276816
20181,396.0,2269.0,2727,14.521452145214521,83.2049871653832,-1873.0,-68.68353502016868
20183,336.0,1763.0,2129,15.782057303898544,82.8088304368248,-1427.0,-67.02677313292627
20185,357.0,1645.0,2034,17.551622418879056,80.87512291052114,-1288.0,-63.323500491642086
20187,148.0,614.0,776,19.072164948453608,79.12371134020619,-466.0,-60.05154639175258
20189,237.0,1760.0,2031,11.669128508124077,86.65681930083703,-1523.0,-74.98769079271295
20191,2591.0,8105.0,10928,23.709736456808198,74.1672767203514,-5514.0,-50.457540263543194
20193,625.0,3130.0,3810,16.404199475065617,82.1522309711286,-2505.0,-65.74803149606299
20195,242.0,1363.0,1630,14.846625766871165,83.61963190184049,-1121.0,-68.77300613496932
20197,964.0,2845.0,3902,24.705279343926193,72.91132752434649,-1881.0,-48.2060481804203
20199,44.0,770.0,825,5.333333333333333,93.33333333333333,-726.0,-88.0
20201,475.0,2363.0,2883,16.4758931668401,81.96323274366979,-1888.0,-65.4873395768297
20203,149.0,808.0,968,15.392561983471074,83.47107438016529,-659.0,-68.07851239669422
20205,723.0,3153.0,3954,18.28528072837633,79.74203338391503,-2430.0,-61.4567526555387
20207,294.0,1228.0,1546,19.016817593790428,79.43078913324709,-934.0,-60.41397153945666
20209,36788.0,18934.0,56785,64.7847142731355,33.343312494496786,17854.0,31.44140177863872
21001,1392.0,7276.0,8763,15.884970900376583,83.03092548214082,-5884.0,-67.14595458176423
21003,1642.0,7586.0,9363,17.53711417280786,81.02104026487237,-5944.0,-63.48392609206451
21005,3347.0,9657.0,13240,25.279456193353475,72.9380664652568,-6310.0,-47.65861027190332
21007,825.0,3356.0,4225,19.526627218934912,79.4319526627219,-2531.0,-59.905325443786985
21009,5127.0,14654.0,20055,25.56469708302169,73.06906008476689,-9527.0,-47.5043630017452
21011,1573.0,3986.0,5627,27.954505064865824,70.83703572063267,-2413.0,-42.88253065576684
21013,1789.0,8140.0,10044,17.81162883313421,81.04340900039824,-6351.0,-63.231780167264034
21015,20897.0,44811.0,66953,31.211446835840068,66.92903977416994,-23914.0,-35.71759293832987
21017,3296.0,6190.0,9643,34.18023436689827,64.19164160530956,-2894.0,-30.011407238411287
21019,7083.0,14295.0,21741,32.57899820615427,65.75134538429695,-7212.0,-33.17234717814269
21021,5298.0,8872.0,14467,36.62127600746527,61.32577590378102,-3574.0,-24.704499896315752
21023,800.0,3398.0,4244,18.85014137606032,80.06597549481621,-2598.0,-61.21583411875589
21025,1301.0,4265.0,5661,22.98180533474651,75.34004592828123,-2964.0,-52.35824059353472
21027,2350.0,7701.0,10197,23.045993919780326,75.5222124154163,-5351.0,-52.476218495635976
21029,10551.0,30708.0,41964,25.142979696883042,73.17700886474121,-20157.0,-48.034029167858165
21031,1079.0,4960.0,6122,17.624959163672003,81.01927474681477,-3881.0,-63.39431558314277
21033,1433.0,4906.0,6428,22.29309271935283,76.32233976353453,-3473.0,-54.0292470441817
21035,5794.0,11351.0,17443,33.2167631714728,65.07481511207935,-5557.0,-31.85805194060655
21037,19373.0,28482.0,48833,39.671943153195585,58.32531280076997,-9109.0,-18.653369647574387
21039,463.0,2159.0,2638,17.55117513267627,81.84230477634571,-1696.0,-64.29112964366945
21041,1116.0,2954.0,4135,26.98911729141475,71.43893591293833,-1838.0,-44.44981862152358
21043,2642.0,8775.0,11585,22.805351747949935,75.74449719464825,-6133.0,-52.93914544669831
21045,918.0,6179.0,7171,12.801561846325477,86.1665039743411,-5261.0,-73.36494212801563
21047,8296.0,15080.0,23863,34.7651175459917,63.19406612747768,-6784.0,-28.428948581485983
21049,6004.0,11811.0,18128,33.12003530450132,65.15335392762577,-5807.0,-32.03331862312445
21051,831.0,6677.0,7590,10.948616600790514,87.97101449275362,-5846.0,-77.02239789196311
21053,603.0,4280.0,4932,12.226277372262773,86.78021086780211,-3677.0,-74.55393349553934
21055,731.0,3451.0,4242,17.232437529467234,81.35313531353135,-2720.0,-64.12069778406412
21057,508.0,2769.0,3309,15.352070111816259,83.68087035358114,-2261.0,-68.32880024176488
21059,17283.0,31023.0,49240,35.099512591389114,63.00365556458164,-13740.0,-27.904142973192528
21061,1227.0,4828.0,6131,20.013048442342196,78.74734953514924,-3601.0,-58.734301092807044
21063,712.0,2246.0,2995,23.772954924874792,74.99165275459099,-1534.0,-51.21869782971619
21065,1355.0,5100.0,6538,20.724992352401348,78.0055062710309,-3745.0,-57.28051391862955
21067,90566.0,58845.0,152664,59.32374364617723,38.54543310800189,31721.0,20.77831053817534
21069,1474.0,5534.0,7066,20.860458533823945,78.31870931219926,-4060.0,-57.458250778375316
21071,3884.0,12250.0,16351,23.753898844107393,74.91896520090515,-8366.0,-51.16506635679775
21073,12650.0,12900.0,26059,48.54368932038835,49.503050769407885,-250.0,-0.9593614490195321
21075,791.0,1605.0,2421,32.67244940107393,66.29491945477075,-814.0,-33.622470053696816
21077,822.0,2955.0,3849,21.356196414653155,76.77318784099766,-2133.0,-55.41699142634451
21079,1830.0,6754.0,8703,21.02723198896932,77.60542341721245,-4924.0,-56.57819142824313
21081,2205.0,8725.0,11106,19.854132901134523,78.56113812353682,-6520.0,-58.7070052224023
21083,3559.0,13206.0,17018,20.913150781525445,77.60018803619697,-9647.0,-56.68703725467152
21085,2400.0,9453.0,11983,20.02837352916632,78.88675623800384,-7053.0,-58.858382708837524
21087,920.0,4838.0,5812,15.829318651066759,83.24156916724019,-3918.0,-67.41225051617343
21089,4873.0,13064.0,18176,26.810079225352112,71.875,-8191.0,-45.06492077464789
21091,1351.0,3145.0,4587,29.452801395247437,68.56333115325921,-1794.0,-39.11052975801178
21093,18101.0,29832.0,48941,36.985349706789805,60.95502748207025,-11731.0,-23.969677775280445
21095,1494.0,9367.0,10971,13.61771944216571,85.37963722541245,-7873.0,-71.76191778324674
21097,2400.0,6334.0,8853,27.109454422229753,71.54636846266803,-3934.0,-44.436914040438275
21099,1908.0,6345.0,8369,22.798422750627314,75.8155096188314,-4437.0,-53.01708686820409
21101,7639.0,12730.0,20688,36.924787316318636,61.53325599381284,-5091.0,-24.6084686774942
21103,2142.0,5843.0,8107,26.421610953496977,72.07351671395091,-3701.0,-45.65190576045393
21105,458.0,1714.0,2199,20.827648931332423,77.94452023647112,-1256.0,-57.1168713051387
21107,5439.0,15757.0,21509,25.287089125482357,73.2577060765261,-10318.0,-47.97061695104375
21109,605.0,5453.0,6113,9.896940945525929,89.20333715033536,-4848.0,-79.30639620480943
21111,228288.0,150619.0,386093,59.12772311334316,39.0110672817171,77669.0,20.116655831626062
21113,8567.0,17096.0,26251,32.63494724010514,65.12513808997753,-8529.0,-32.490190849872384
21115,1608.0,8450.0,10192,15.777080062794349,82.90816326530613,-6842.0,-67.13108320251177
21117,32265.0,48123.0,82108,39.29580552443124,58.60939250742924,-15858.0,-19.313586982998004
21119,1412.0,4779.0,6251,22.58838585826268,76.45176771716525,-3367.0,-53.86338185890257
21121,2114.0,11012.0,13273,15.927069991712498,82.96541851879756,-8898.0,-67.03834852708506
21123,1504.0,5685.0,7301,20.599917819476783,77.86604574715793,-4181.0,-57.26612792768114
21125,4474.0,23234.0,28097,15.923408193045521,82.69210235968252,-18760.0,-66.768694166637
21127,1238.0,5633.0,6955,17.800143781452192,80.9920920201294,-4395.0,-63.19194823867721
21129,459.0,2159.0,2659,17.262128619781873,81.1959383226777,-1700.0,-63.93380970289583
21131,446.0,4321.0,4811,9.270421949698607,89.8150072749948,-3875.0,-80.5445853252962
21133,1799.0,7226.0,9135,19.693486590038315,79.10235358511221,-5427.0,-59.40886699507389
21135,823.0,4986.0,5883,13.98946115927248,84.7526772055074,-4163.0,-70.76321604623492
21137,2254.0,8489.0,10913,20.654265554842848,77.78795931457894,-6235.0,-57.13369375973609
21139,939.0,4010.0,5003,18.768738756745954,80.15190885468719,-3071.0,-61.38317009794124
21141,3094.0,9067.0,12346,25.060748420541067,73.44079053944597,-5973.0,-48.3800421189049
21143,1092.0,3100.0,4228,25.827814569536425,73.32071901608326,-2008.0,-47.49290444654683
21145,11190.0,21820.0,33521,33.38205900778616,65.09352346290385,-10630.0,-31.711464455117685
21147,725.0,5664.0,6435,11.266511266511266,88.01864801864802,-4939.0,-76.75213675213675
21149,1074.0,3633.0,4782,22.45922208281054,75.9723964868256,-2559.0,-53.51317440401506
21151,15580.0,27353.0,43903,35.487324328633576,62.30325945835136,-11773.0,-26.815935129717786
21153,1213.0,4174.0,5446,22.273228057289753,76.64340800587587,-2961.0,-54.37017994858611
21155,2722.0,6113.0,8928,30.488351254480285,68.46998207885305,-3391.0,-37.981630824372765
21157,4071.0,13297.0,17601,23.129367649565367,75.5468439293222,-9226.0,-52.417476279756826
21159,403.0,3496.0,3930,10.254452926208652,88.95674300254453,-3093.0,-78.70229007633587
21161,2362.0,5477.0,7958,29.680824327720533,68.82382508167882,-3115.0,-39.14300075395829
21163,3632.0,10184.0,14110,25.740609496810773,72.17576187101346,-6552.0,-46.43515237420269
21165,750.0,2311.0,3102,24.177949709864603,74.5003223726628,-1561.0,-50.32237266279819
21167,3033.0,8506.0,11735,25.845760545377075,72.48402215594376,-5473.0,-46.63826161056669
21169,975.0,3959.0,5012,19.453312051077415,78.9904229848364,-2984.0,-59.53711093375898
21171,657.0,4628.0,5330,12.326454033771107,86.82926829268293,-3971.0,-74.50281425891183
21173,3630.0,8993.0,12837,28.27763496143959,70.0553088727896,-5363.0,-41.77767391135001
21175,1172.0,4297.0,5535,21.1743450767841,77.63324299909665,-3125.0,-56.45889792231255
21177,3544.0,10496.0,14229,24.906880314849953,73.76484644036826,-6952.0,-48.8579661255183
21179,7188.0,15703.0,23245,30.92277909227791,67.55431275543127,-8515.0,-36.63153366315336
21181,955.0,2408.0,3396,28.121319199057716,70.90694935217904,-1453.0,-42.785630153121325
21183,2404.0,8582.0,11127,21.605104700278602,77.12770737844882,-6178.0,-55.522602678170216
21185,14504.0,22651.0,37936,38.23281315900464,59.70845634753269,-8147.0,-21.475643188528046
21187,1098.0,4292.0,5456,20.124633431085044,78.66568914956012,-3194.0,-58.54105571847508
21189,216.0,1670.0,1895,11.398416886543536,88.12664907651715,-1454.0,-76.72823218997362
21191,1322.0,5515.0,6925,19.09025270758123,79.63898916967509,-4193.0,-60.548736462093856
21193,2350.0,8118.0,10606,22.157269470111256,76.54158023760135,-5768.0,-54.38431076749009
21195,4862.0,20279.0,25368,19.165878271838537,79.939293598234,-15417.0,-60.773415326395465
21197,1367.0,4041.0,5505,24.83197093551317,73.40599455040872,-2674.0,-48.57402361489555
21199,5664.0,25441.0,31537,17.959856676285,80.67032374671021,-19777.0,-62.71046707042521
21201,253.0,884.0,1146,22.076788830715532,77.13787085514834,-631.0,-55.06108202443281
21203,1134.0,6577.0,7783,14.57021713992034,84.50468970833869,-5443.0,-69.93447256841834
21205,3880.0,5994.0,10058,38.5762577053092,59.594352754026644,-2114.0,-21.01809504871744
21207,1329.0,7506.0,8939,14.867434836111421,83.96912406309431,-6177.0,-69.1016892269829
21209,10564.0,17764.0,28950,36.490500863557855,61.36096718480138,-7200.0,-24.870466321243526
21211,8076.0,15054.0,23542,34.30464701384759,63.94528927024042,-6978.0,-29.64064225639283
21213,2681.0,5888.0,8732,30.70316078790655,67.43014200641319,-3207.0,-36.72698121850664
21215,2530.0,8737.0,11429,22.136669874879694,76.44588327937703,-6207.0,-54.309213404497335
21217,2961.0,9376.0,12510,23.66906474820144,74.9480415667466,-6415.0,-51.27897681854516
21219,1202.0,4060.0,5351,22.463091011025977,75.87366847318258,-2858.0,-53.410577462156596
21221,1791.0,5487.0,7375,24.284745762711864,74.4,-3696.0,-50.11525423728814
21223,1012.0,3227.0,4319,23.4313498495022,74.7163695299838,-2215.0,-51.2850196804816
21225,1529.0,4965.0,6576,23.251216545012166,75.50182481751825,-3436.0,-52.250608272506085
21227,22477.0,31790.0,55351,40.60811909450597,57.43347003667504,-9313.0,-16.825350942169067
21229,1644.0,4482.0,6223,26.418126305640367,72.02313996464727,-2838.0,-45.6050136590069
21231,1700.0,7430.0,9240,18.3982683982684,80.41125541125541,-5730.0,-62.01298701298701
21233,1412.0,4506.0,5991,23.56868636287765,75.21281922884326,-3094.0,-51.64413286596561
21235,2552.0,12567.0,15347,16.62865706652766,81.88571056232489,-10015.0,-65.25705349579724
21237,839.0,2097.0,2979,28.163813360187984,70.39274924471299,-1258.0,-42.228935884525
21239,6530.0,8362.0,15211,42.92945894418513,54.97337453158898,-1832.0,-12.043915587403852
22001,5443.0,22596.0,28425,19.14863676341249,79.4934036939314,-17153.0,-60.34476693051891
22003,2108.0,7574.0,9810,21.488277268093782,77.20693170234455,-5466.0,-55.718654434250766
22005,20399.0,40687.0,62325,32.73004412354593,65.28198957079823,-20288.0,-32.5519454472523
22007,3833.0,7271.0,11235,34.116599910992434,64.71740097908322,-3438.0,-30.60080106809079
22009,4979.0,12028.0,17292,28.793661808928984,69.55817719176498,-7049.0,-40.764515382835995
22011,2542.0,13575.0,16357,15.54074708076053,82.99199119642967,-11033.0,-67.45124411566914
22013,3067.0,3891.0,7050,43.50354609929078,55.191489361702125,-824.0,-11.687943262411345
22015,15662.0,38074.0,54655,28.65611563443418,69.66242795718598,-22412.0,-41.0063123227518
22017,55110.0,48021.0,104912,52.52973921000458,45.772647552234254,7089.0,6.757091657770324
22019,25982.0,55066.0,82663,31.43123283694035,66.61505147405731,-29084.0,-35.18381863711696
22021,745.0,3976.0,4762,15.644687106257875,83.49433011339774,-3231.0,-67.84964300713986
22023,324.0,3671.0,4039,8.021787571180985,90.88883386976974,-3347.0,-82.86704629858876
22025,1269.0,3541.0,4858,26.121860848085632,72.89007822149033,-2272.0,-46.768217373404696
22027,2731.0,3770.0,6580,41.504559270516715,57.29483282674772,-1039.0,-15.790273556231007
22029,3177.0,5550.0,8828,35.98776619845945,62.86814680561849,-2373.0,-26.88038060715904
22031,5457.0,9112.0,14736,37.03175895765472,61.83496199782845,-3655.0,-24.803203040173727
22033,115577.0,88420.0,208182,55.51728775782728,42.4724519891249,27157.0,13.044835768702384
22035,1900.0,1080.0,3036,62.582345191040844,35.573122529644266,820.0,27.009222661396578
22037,4280.0,6064.0,10509,40.7269959082691,57.702921305547626,-1784.0,-16.975925397278523
22039,4158.0,11053.0,15412,26.97897742019206,71.71684401764858,-6895.0,-44.737866597456524
22041,2658.0,6970.0,9720,27.34567901234568,71.70781893004116,-4312.0,-44.36213991769547
22043,1157.0,8117.0,9392,12.318994889267461,86.42461669505963,-6960.0,-74.10562180579217
22045,11027.0,21251.0,32713,33.708311680371715,64.9619417357014,-10224.0,-31.253630055329687
22047,8514.0,7893.0,16719,50.924098331239904,47.209761349363,621.0,3.7143369818769045
22049,2143.0,5394.0,7632,28.079140461215932,70.67610062893081,-3251.0,-42.59696016771488
22051,84477.0,105949.0,193733,43.60485823272236,54.68815328312678,-21472.0,-11.083295050404423
22053,3208.0,11423.0,14841,21.615794083956608,76.96920692675695,-8215.0,-55.353412842800346
22055,39685.0,72519.0,114521,34.653033068170906,63.32375721483396,-32834.0,-28.670724146663055
22057,8672.0,36024.0,45388,19.1063717282101,79.3689962104521,-27352.0,-60.262624482241996
22059,638.0,6378.0,7077,9.015119400876078,90.12293344637558,-5740.0,-81.10781404549951
22061,7559.0,11311.0,19275,39.21660181582361,58.682230869001295,-3752.0,-19.465629053177686
22063,9249.0,54877.0,65230,14.179058715315039,84.12846849609076,-45628.0,-69.94940978077572
22065,2654.0,1930.0,4670,56.83083511777302,41.32762312633833,724.0,15.50321199143469
22067,4946.0,6510.0,11574,42.733713495766374,56.24675997926387,-1564.0,-13.513046483497497
22069,6896.0,9358.0,16554,41.6576054125891,56.53014377189803,-2462.0,-14.872538359308933
22071,147854.0,26664.0,177819,83.14859491955303,14.995023029035142,121190.0,68.1535718905179
22073,25913.0,42255.0,69166,37.464939421102855,61.09215510510945,-16342.0,-23.627215684006593
22075,3414.0,7412.0,11014,30.99691301979299,67.29616851280188,-3998.0,-36.29925549300889
22077,4683.0,7503.0,12371,37.854660092151,60.649907040659606,-2820.0,-22.795246948508606
22079,19475.0,38347.0,58865,33.08417565616241,65.14397349868342,-18872.0,-32.059797842521014
22081,1644.0,2413.0,4132,39.78702807357212,58.397870280735724,-769.0,-18.610842207163607
22083,3225.0,6607.0,9940,32.44466800804829,66.46881287726359,-3382.0,-34.0241448692153
22085,1731.0,8776.0,10596,16.336353340883353,82.82370705926765,-7045.0,-66.4873537183843
22087,6151.0,11179.0,17650,34.84985835694051,63.3371104815864,-5028.0,-28.48725212464589
22089,9800.0,18233.0,28517,34.365466213136024,63.93730055756215,-8433.0,-29.57183434442613
22091,3346.0,2714.0,6158,54.3358233192595,44.07275089314712,632.0,10.263072426112373
22093,6510.0,5954.0,12590,51.7077045274027,47.291501191421766,556.0,4.416203335980931
22095,13582.0,7538.0,21432,63.372527062336694,35.17170586039567,6044.0,28.200821201941025
